Clade ID	Taxonomy ID	BioProject ID	BioSample ID	Assembly ID	Nucleotide accession(s)
     20021	    527024	     29713	         0	    193698	ACMY
     20021	    527021	     29717	         0	    193738	ACMZ
     20021	    527025	     29719	         0	    193778	ACNA
     20021	    527026	     29715	         0	    193818	ACNB
     20021	    527027	     29721	         0	    193858	ACNC
     20021	    527023	     29711	         0	    193898	ACND
     20021	    527022	     29709	         0	    193938	ACNE
     20021	    527031	     29723	         0	    193978	ACNF
     20021	    527032	     29725	         0	    194018	ACNG
     20021	    527029	     29727	         0	    194058	ACNH
     20021	    527030	     29729	         0	    194098	ACNI
     20021	    527028	     29731	         0	    194138	ACNJ
     20021	    527019	     29733	         0	    194178	ACNK
     20021	    527020	     29735	         0	    194218	ACNL
     20021	    280354	     10796	         0	    203118	AAEN
     20021	    280355	     10795	         0	    203158	AAEO
     20021	    261591	     10797	         0	    203198	AAEP
     20021	    205919	       324	         0	    203238	AAEQ
     20021	    212045	       337	         0	    203278	AAER
     20021	    280477	     10799	         0	    203318	AAES
     20021	    699184	     42505	         0	    222558	ADFM
     20021	    405533	     17719	         0	    229458	ABDA
     20021	    930170	     60447	         0	    247298	CP002508
     20021	    541229	     43737	         0	    253038	CP001907
     20021	    526973	     29657	         0	    271888	ACLS
     20021	    526994	     29699	         0	    280268	ACMT
     20021	    665957	     40005	         0	    321828	ACWE
     20021	    347495	     15716	         0	    321908	CP003187
     20021	   1163722	     91115	         0	    369418	AJGQ
     20021	    768494	     49361	         0	    370728	CP002091
     20021	   1081943	     72893	         0	    399308	AGQP
     20021	    334406	     18977	         0	    406898	AP007209
     20021	   1218175	    171845	         0	    416638	CP003752
     20021	   1211117	    170826	         0	    416808	ALNY
     20021	    718223	     70293	         0	    416848	AHCK
     20021	   1053166	     70297	         0	    416868	AHCM
     20021	   1053168	     70301	         0	    416878	AHCO
     20021	   1053171	     70307	         0	    416888	AHCR
     20021	   1053172	     70309	         0	    416898	AHCS
     20021	   1053179	     70323	         0	    416908	AHCZ
     20021	   1053180	     70325	         0	    416918	AHDA
     20021	   1053181	     70327	         0	    416928	AHDB
     20021	   1053182	     70329	         0	    416938	AHDC
     20021	   1053183	     70331	         0	    416948	AHDD
     20021	   1053184	     70333	         0	    416958	AHDE
     20021	   1053185	     70335	         0	    416968	AHDF
     20021	   1053186	     70337	         0	    416978	AHDG
     20021	   1053188	     70341	         0	    416988	AHDI
     20021	   1053191	     70347	         0	    417008	AHDL
     20021	   1053210	     70385	         0	    417068	AHEE
     20021	   1053212	     70389	         0	    417078	AHEG
     20021	   1053216	     70399	         0	    417088	AHEK
     20021	   1053220	     70407	         0	    417108	AHEO
     20021	   1053221	     70409	         0	    417118	AHEP
     20021	   1053222	     70411	         0	    417128	AHEQ
     20021	   1053223	     70413	         0	    417138	AHER
     20021	   1053225	     70417	         0	    417148	AHET
     20021	   1053228	     70423	         0	    417178	AHEW
     20021	   1053230	     70427	         0	    417198	AHEY
     20021	   1053237	     70441	         0	    417208	AHFF
     20021	   1053238	     70443	         0	    417218	AHFG
     20021	   1053239	     70445	         0	    417228	AHFH
     20021	   1053240	     70447	         0	    417238	AHFI
     20021	   1053241	     70449	         0	    417248	AHFJ
     20021	   1053244	     70455	         0	    417258	AHFM
     20021	   1217737	    171844	         0	    417378	CP003763
     20021	   1053187	     70339	         0	    420188	AHDH
     20021	   1053192	     70349	         0	    420198	AHDM
     20021	   1053194	     70353	         0	    420218	AHDO
     20021	   1053200	     70365	         0	    420238	AHDU
     20021	   1053207	     70379	         0	    420258	AHEB
     20021	   1053209	     70383	         0	    420268	AHED
     20021	   1213182	    171093	         0	    421688	AMDT
     20021	   1195464	    167562	         0	    428628	CP003687
     20021	    191218	       299	         0	    443498	AAAC
     20021	    527021	    176850	         0	    446378	CP003889
     20021	   1234146	    174733	         0	    452328	ANAU
     20021	   1245029	    177917	         0	    453328	ANAO
     20021	   1248431	    178572	         0	    506858	ANFF
     20021	   1248436	    178573	         0	    506878	ANFG
     20021	   1209372	    177929	         0	    506898	ANFK
     20021	   1209364	    177932	         0	    506918	ANGA
     20021	   1279365	    185468	         0	    537938	CP004069
     20021	   1126681	     78943	         0	    539938	AHHI
     20021	   1286404	    187142	         0	    541718	CP004123
     20021	   1257079	    179326	         0	    555758	ANPK
     20021	   1297866	    191078	         0	    582028	CAVC
     20021	   1297867	    191160	         0	    582048	CAVD
     20021	   1297868	    191077	         0	    582068	CAVE
     20021	   1151120	    175165	         0	    603928	ARGR
     20021	   1151121	    175169	         0	    603968	ARGV
     20021	   1301086	    198652	         0	    608108	CAVI
     20021	    718221	     70289	         0	    685978	AHCI
     20021	   1053170	     70305	         0	    686038	AHCQ
     20021	   1053233	     70433	         0	    686058	AHFB
     20021	   1053173	     70311	         0	    686098	AHCT
     20021	   1053174	     70313	         0	    686118	AHCU
     20021	   1053175	     70315	         0	    686138	AHCV
     20021	   1053243	     70453	         0	    686158	AHFL
     20021	   1053167	     70299	         0	    686198	AHCN
     20021	   1053217	     70401	         0	    686218	AHEL
     20021	   1053214	     70393	         0	    686238	AHEI
     20021	   1053213	     70391	         0	    686258	AHEH
     20021	   1053176	     70317	         0	    686298	AHCW
     20021	   1053178	     70321	         0	    686318	AHCY
     20021	   1053211	     70387	         0	    686338	AHEF
     20021	   1053190	     70345	         0	    686358	AHDK
     20021	   1053196	     70357	         0	    686378	AHDQ
     20021	   1053208	     70381	         0	    686398	AHEC
     20021	   1053232	     70431	         0	    686418	AHFA
     20021	   1053202	     70369	         0	    686438	AHDW
     20021	   1053245	     70457	         0	    686478	AHFN
     20021	   1053249	     70465	         0	    686498	AHFR
     20021	   1053234	     70435	         0	    686518	AHFC
     20021	   1053215	     70397	         0	    686538	AHEJ
     20021	   1053235	     70437	         0	    686578	AHFD
     20021	   1053242	     70451	         0	    686598	AHFK
     20021	   1085379	     73137	         0	    686618	AHFT
     20021	   1085386	     73139	         0	    686638	AHFU
     20021	   1085389	     73143	         0	    686658	AHFW
     20021	   1085388	     73141	         0	    686678	AHFV
     20021	    718222	     70291	         0	    698758	AHCJ
     20021	   1217984	    171769	         0	    700938	CP003747
     20021	    718220	     70287	    768905	    706978	AHCH
     20021	   1053177	     70319	         0	    708388	AHCX
     20021	   1053169	     70303	         0	    708398	AHCP
     20022	    491915	     28245	         0	     19848	CP000922
     20022	   1212546	    170961	         0	    404998	ALJT
     20022	   1267580	    169174	         0	    525498	AMCM
     20022	    690871	    182115	         0	    556668	ANMT
     20022	   1297581	    190633	         0	    567118	APCD
     20022	   1315967	    196956	         0	    592018	BARH
     20024	    471223	     20805	         0	     24188	CP001638
     20024	    581103	     33183	      2562	    201558	CP002293
     20024	    634956	     40781	         0	    289198	CP002835
     20024	   1136178	     81577	         0	    374718	AJJN
     20024	   1234664	    175758	         0	    458098	AMRO
     20025	    420246	     18655	         0	     16548	CP000557
     20025	    495036	     28341	         0	    214318	ABVH
     20026	    235909	     13233	         0	     10588	BA000043
     20026	    544556	     30537	         0	     25508	CP001794
     20026	    691437	     41701	         0	    113078	CP002050
     20026	    550542	     30797	    713574	    240678	CP002442
     20026	   1111068	     76489	         0	    318158	CP003125
     20026	   1233873	    180997	         0	    532988	CP004008
     20026	   1337888	    205902	         0	    716328	BASG
     20026	    886559	    192273	         0	    731488	ATCO
     20027	    665952	     40007	         0	    321818	ACWF
     20028	    941639	     61501	         0	    289098	CP002472
     20028	    345219	     15679	         0	    304458	CP003056
     20028	   1071395	     71045	         0	    325678	AFWM
     20028	   1121088	    167728	         0	    414998	ALAS
     20028	   1245026	    177891	         0	    529228	ANAP
     20028	   1236905	    176246	         0	    529248	ANAQ
     20028	   1121088	    185217	         0	    728568	ATUM
     20029	    441769	     19551	         0	    211558	ABFU
     20030	    666686	     53255	         0	    643198	CP005586
     20031	    796606	     49595	         0	    379748	ADWW
     20031	    997296	     63653	         0	    379768	AFEU
     20032	    313627	     13545	         0	    177718	AAOX
     20033	    665959	     40003	         0	    245418	ACWD
     20033	   1196031	    167766	         0	    421208	ALEG
     20034	   1033734	     70827	         0	    409658	CAET
     20035	    592022	     42425	         0	     26608	CP001982
     20035	    545693	     30165	         0	     26628	CP001983
     20035	   1006007	     71447	         0	    302248	CP003017
     20035	   1138452	     82241	         0	    530218	AHTF
     20035	   1202456	    169111	         0	    703768	ANNS
     20036	    406124	     38237	         0	    218218	ACPC
     20037	    315750	     20391	         0	     18688	CP000813
     20037	    536229	     29785	         0	    213878	ABRX
     20037	   1076692	     72175	         0	    303868	AGBY
     20037	   1177926	    161543	         0	    381968	AJWW
     20037	   1225787	    173405	         0	    421848	AMBY
     20037	   1227811	    174086	         0	    427658	AMDH
     20037	   1178537	    162763	         0	    428688	AMSH
     20037	   1236481	    176166	         0	    567048	APAS
     20038	    279010	     13082	         0	      9228	AE017333
     20038	    279010	     12388	         0	     12448	CP000002
     20038	    665958	     40001	         0	    245398	ACWC
     20038	   1126218	     78935	         0	    368398	AHIF
     20038	   1169412	    157337	         0	    374518	AJLW
     20038	   1169411	    157335	         0	    374538	AJLV
     20038	   1232672	    175351	         0	    501748	AMWQ
     20038	   1274524	    184376	         0	    551998	AOFM
     20038	    766760	     49115	         0	    700478	CP005965
     20038	   1202457	    169112	         0	    703748	ANNR
     20042	    224308	        76	         0	      9848	AL009126
     20042	    326423	     13403	         0	     16588	CP000560
     20042	    655816	     38713	         0	    169068	CP002183
     20042	    224308	     29889	         0	    181578	ABQK
     20042	    535025	     29817	         0	    181618	ABQM
     20042	    535024	     29851	         0	    181658	ABQN
     20042	    720555	     46075	         0	    201128	CP002207
     20042	    703612	     43011	         0	    223158	ADGS
     20042	    535026	     29891	         0	    239888	ABQL
     20042	    936156	     61191	         0	    241298	CP002468
     20042	    999891	     64581	         0	    256308	CP002627
     20042	    692420	     41719	         0	    257558	FN597644
     20042	   1001582	     64659	         0	    266508	CP002634
     20042	    645657	     38027	         0	    272358	AP011541
     20042	   1034836	     67079	         0	    296508	CP002927
     20042	   1052585	     68561	         0	    306268	CP002905
     20042	   1052588	     68559	         0	    306288	CP002906
     20042	   1089443	     73499	         0	    334328	AGFW
     20042	   1051503	     68563	         0	    334608	AFSG
     20042	    903520	     37683	         0	    335188	AEFM
     20042	    723888	     46207	         0	    335208	AEFS
     20042	    723889	     46209	         0	    335228	AEFT
     20042	    720558	     46081	         0	    335468	AEFR
     20042	    743711	     46285	         0	    335488	AEFW
     20042	    720556	     46077	         0	    335608	AEFP
     20042	    743710	     46283	         0	    335628	AEFV
     20042	    723892	     46211	         0	    335748	AEFU
     20042	    882455	     48615	         0	    336008	AEFX
     20042	    720557	     46079	         0	    337228	AEFQ
     20042	    882453	     34819	         0	    337908	AEFO
     20042	    876283	     51595	         0	    340088	AEFY
     20042	    903507	     53249	         0	    340648	AEHM
     20042	   1127744	     79217	         0	    372448	CP003492
     20042	   1127743	     79215	         0	    372488	AJST
     20042	   1177185	    161489	         0	    378598	AJVF
     20042	   1126211	     78839	         0	    379458	CP003332
     20042	    334727	    104945	         0	    382098	AJRJ
     20042	   1007654	     65665	         0	    396038	AFSU
     20042	    565143	     32097	         0	    404728	AFSF
     20042	   1051501	     68567	         0	    404748	AFSI
     20042	   1114958	     76795	         0	    406938	HE617159
     20042	   1155777	     86121	         0	    408318	HE774679
     20042	   1220533	    172244	         0	    418858	CP003783
     20042	   1177186	    159609	         0	    427718	AMPK
     20042	   1225788	    173409	         0	    506518	CP003838
     20042	   1192196	    166925	         0	    508328	CP003695
     20042	   1198291	    167020	         0	    524518	AMQI
     20042	   1236548	    176182	         0	    526758	AMXN
     20042	   1233100	    175410	         0	    537918	CP004019
     20042	   1230477	    174581	         0	    539728	ANIP
     20042	   1267547	    183438	         0	    541798	AOTY
     20042	   1150475	    190092	         0	    548778	HF563562
     20042	   1091041	     73591	         0	    552208	CP004065
     20042	   1147161	     82795	         0	    555328	CP003329
     20042	   1302650	    192249	         0	    562258	CP004405
     20042	   1315975	    196327	         0	    644908	AQGR
     20042	   1239783	    176685	         0	    687368	APIW
     20042	   1292032	    188923	         0	    698748	APIS
     20042	   1316929	    196467	         0	    700508	AQGM
     20042	   1201039	    169006	         0	    703828	AMCA
     20042	   1206104	    200105	         0	    705098	ARYD
     20042	   1244087	    177790	         0	    705868	ANAT
     20043	    883103	     52171	         0	    355508	AGEF
     20044	   1045004	     67967	         0	    325978	AFVZ
     20045	    203123	       317	         0	     15188	CP000411
     20045	    379360	     16668	         0	    206358	AAUV
     20045	    655225	     38663	         0	    218778	ACSE
     20045	   1160702	     89139	         0	    410188	AJIJ
     20045	   1167631	    133377	         0	    410278	ALAD
     20045	   1206770	    169939	         0	    410298	ALAF
     20045	   1206769	    169938	         0	    410318	ALAE
     20045	   1206771	    169940	         0	    410338	ALAG
     20045	   1206772	    169941	         0	    410358	ALAH
     20045	   1206773	    169942	         0	    410378	ALAI
     20045	   1206775	    169944	         0	    410398	ALAK
     20045	   1206774	    169943	         0	    410418	ALAJ
     20045	   1160703	     89141	         0	    452198	AJTO
     20045	   1122618	    133375	         0	    452218	AJTP
     20045	   1122618	    165413	         0	    593368	AQVA
     20046	   1045854	     67979	         0	    293098	CP002899
     20046	   1123721	     77667	         0	    398098	AKGG
     20047	    585506	     34661	         0	    191898	ACKU
     20048	    911104	     59737	         0	    281488	AEKT
     20048	   1127131	     78999	         0	    339628	CAGH
     20049	    930946	     60495	         0	    295208	AEOP
     20050	    907931	     53965	         0	    276938	AEIZ
     20051	    935295	     61105	         0	    295248	AEOQ
     20051	   1154757	     84285	         0	    424368	CAKV
     20052	    203120	       315	         0	     15248	CP000414
     20052	    586220	     34629	         0	    191938	ACKV
     20052	   1107880	     75083	         0	    315488	CP003101
     20053	    762051	     40837	         0	    113138	CP001758
     20053	    979982	     67911	         0	    293078	CP002898
     20054	    762550	     48123	         0	    257678	FN822744
     20054	    927691	     60229	         0	    283418	AEMI
     20054	    927694	     60231	         0	    283458	AEMJ
     20054	   1229756	    174297	         0	    426228	CP003839
     20055	    886872	     52539	         0	    227238	AEGQ
     20056	    349519	     16062	         0	     27208	DQ489736
     20056	   1127129	     78997	         0	    337128	CAGG
     20056	   1108974	     78993	         0	    340028	CAGE
     20056	   1127128	     78995	         0	    340448	CAGF
     20057	    525328	     31491	         0	    192498	ACLN
     20057	    713605	     43549	         0	    223478	ADHG
     20057	    879301	     52041	         0	    227338	AEKH
     20057	    879302	     52043	         0	    227358	AEKI
     20057	    879303	     52045	         0	    227378	AEKJ
     20057	    879304	     52047	         0	    227398	AEKK
     20057	    879300	     52039	         0	    235298	AEHN
     20057	    879299	     52037	         0	    235338	AEHO
     20057	    879298	     52035	         0	    235378	AEHP
     20057	    879297	     52033	         0	    235418	AEHQ
     20057	    879296	     52031	         0	    235458	AEHR
     20057	    888801	     53061	         0	    245008	AEPX
     20057	    928327	     60373	         0	    252698	AEXJ
     20057	    928328	     60375	         0	    252738	AEXK
     20057	    879295	     52029	         0	    277138	AEXP
     20057	    665945	     40031	         0	    316648	ACWR
     20059	    257314	      9638	         0	      8868	AE017198
     20059	    324831	        84	         0	     15228	CP000413
     20059	    633699	     36575	         0	    112038	FN298497
     20059	    525326	     31487	         0	    166288	ACGO
     20059	    525330	     31495	         0	    189478	ACGR
     20059	    630527	     36379	         0	    218178	ACOZ
     20059	    575603	     42535	         0	    221998	ADDU
     20059	    575604	     42543	         0	    222058	ADDY
     20059	    679196	     40683	         0	    222798	ADFT
     20059	    559301	     31203	         0	    255768	ABWH
     20059	    909954	     56053	         0	    267398	CP002464
     20059	   1185324	    163367	         0	    404588	AKFQ
     20059	   1334627	    203137	         0	    697858	ASRG
     20060	    585524	     34615	         0	    224898	ADNY
     20061	   1033837	     66525	         0	    284828	CP002764
     20063	    272621	        82	         0	     12788	CP000033
     20063	    748671	     46813	         0	    112398	FN692037
     20063	    525306	     31477	         0	    190178	ACHN
     20063	    491076	     30641	         0	    191778	ACKR
     20063	    575596	     37951	         0	    194578	ACOG
     20063	    575595	     38361	         0	    195258	ACPV
     20063	    575597	     38513	         0	    195378	ACQC
     20063	    575598	     42533	         0	    221978	ADDT
     20063	    679188	     40665	         0	    223118	ADGR
     20063	    883094	     52107	         0	    442618	AGZF
     20063	    883092	     52105	         0	    442668	AGZG
     20066	    405566	     17811	         0	     16188	CP000517
     20066	    525365	     31505	         0	    189598	ACGU
     20066	    585520	     34619	         0	    192458	ACLM
     20066	    767462	     49153	         0	    245898	CP002429
     20066	    891391	     53145	         0	    248708	CP002559
     20066	    695562	     42079	         0	    254098	CP002609
     20066	    695560	     42073	         0	    305388	CP002338
     20066	    947827	     62111	         0	    348768	AEYL
     20066	    880633	     51767	         0	    420668	CP003799
     20067	    525329	     31493	         0	    189438	ACGQ
     20067	    575606	     37953	         0	    194538	ACOF
     20067	    575607	     38515	         0	    195418	ACQD
     20067	    575605	     38645	         0	    195618	ACQN
     20067	    596325	     34097	         0	    218138	ACOY
     20067	    440497	     31205	         0	    236598	ABWG
     20068	    321956	       403	         0	     15208	CP000412
     20068	    784613	     49619	         0	    226398	AEAT
     20068	    767455	     49147	         0	    231488	CP002341
     20068	    353496	     16120	         0	    248068	CP000156
     20068	    888027	     53001	         0	    250048	AEXU
     20068	    390333	     16871	         0	    353708	CR954253
     20068	   1042399	     67859	         0	    408838	AGFO
     20068	   1042400	     67861	         0	    408858	AGHW
     20068	   1217420	    171594	         0	    651278	ALPY
     20068	   1269760	    183842	         0	    703928	ATBQ
     20069	    655812	     38729	         0	    224818	ADNT
     20069	   1175629	    159617	         0	    378638	AJTG
     20070	    866775	     51073	         0	    250858	CP002512
     20071	    941770	     61453	         0	    239218	AEQY
     20072	    714313	     43579	         0	    302318	CP002461
     20073	   1046595	     68083	         0	    374348	BACO
     20074	    525309	     31479	         0	    192418	ACLL
     20074	    908339	     54025	         0	    227418	AEKL
     20074	    944562	     61831	         0	    334628	AFTL
     20075	    525366	     31507	         0	    189638	ACGV
     20076	    557433	     19011	         0	     10808	AP007281
     20076	    557436	     15766	         0	     17628	CP000705
     20076	    525341	     31553	         0	    189978	ACHG
     20076	    585517	     34627	         0	    192178	ACLB
     20076	    349123	     13431	         0	    205018	AAPZ
     20076	    863369	     50435	         0	    226478	AEAW
     20076	    863368	     50437	         0	    226498	AEAX
     20076	    491077	     30643	         0	    291738	CP002844
     20076	    548485	     31511	         0	    299438	ACGX
     20076	    927703	     63411	         0	    318008	CACS
     20076	   1340495	    206042	         0	    705248	CP006011
     20077	    575594	     37949	         0	    194618	ACOH
     20078	    334390	     18979	         0	     10948	AP008937
     20078	    525325	     31485	         0	    189198	ACGI
     20078	    575599	     38517	         0	    195538	ACQG
     20078	    712938	     43533	         0	    273078	CP002033
     20078	    767453	     49143	         0	    684188	CP005958
     20078	   1339267	    205894	         0	    719168	ASXU
     20079	   1046599	     68091	         0	    374618	BACS
     20080	   1046596	     68085	         0	    374368	BACP
     20080	   1046596	     84435	         0	    397398	AKKT
     20081	    362948	     13280	         0	      9728	CP000233
     20081	    712961	     43535	         0	    165948	CP002034
     20081	    525364	     31503	         0	    189558	ACGT
     20081	    768728	     49443	         0	    226518	AEBA
     20081	   1029822	     66655	         0	    332508	AFMN
     20081	   1041521	     67679	         0	    333328	AFOI
     20081	   1108963	     75261	         0	    377638	AICL
     20082	    930942	     60479	         0	    237158	AEOF
     20082	   1235801	    176001	   1731005	    587228	AQFS
     20083	    525362	     31499	         0	    252968	ACGS
     20083	   1040964	     67675	         0	    290648	AFOJ
     20083	   1069534	     70721	         0	    301828	CP003032
     20083	    525362	     71361	         0	    341408	AFYE
     20084	    701521	     42741	         0	    367438	CP003137
     20085	    278197	       398	         0	     15308	CP000422
     20085	   1133596	     80991	         0	    410018	CAHU
     20086	    862514	     50527	         0	    169318	AEEG
     20086	    563194	     40051	         0	    196898	ACXB
     20086	   1080365	     72773	         0	    333108	AGKB
     20086	   1229281	    174408	         0	    506168	BANK
     20086	   1306952	    193440	   1991044	    599428	AQGT
     20087	    644042	     32969	         0	     23888	CP001617
     20087	    525338	     31515	         0	    232148	ACGZ
     20087	    889932	     52949	         0	    301868	CP002222
     20087	   1136177	     81575	         0	    396298	AKAO
     20087	   1036177	     67175	         0	    429848	AGRI
     20087	    220668	       356	         0	    444978	AL935263
     20087	   1284663	    186807	         0	    534718	CP004082
     20087	   1284223	    186734	         0	    558638	APHP
     20087	    767468	     49145	         0	    677758	CP005942
     20087	   1328309	    198827	         0	    705048	ASJE
     20087	   1327988	    198762	         0	    707098	CP006033
     20088	    797515	     49691	         0	    321758	AGEY
     20089	    525310	     31481	         0	    189118	ACGG
     20089	    525318	     31483	         0	    189158	ACGH
     20089	    525327	     31489	         0	    189398	ACGP
     20090	    511437	     29003	    713605	    276588	CP002652
     20090	   1071400	     71051	         0	    451558	CP003043
     20090	   1291737	    205903	         0	    716348	BASH
     20091	    797516	     49693	         0	    327228	AGRJ
     20092	    387344	       404	         0	     15268	CP000416
     20092	   1001583	     64661	         0	    582258	AP012167
     20093	   1046594	     68081	         0	    375018	BACN
     20094	    936140	     61183	         0	    238298	AEOT
     20095	   1046598	     68089	         0	    374408	BACR
     20096	    321967	       402	         0	     15328	CP000423
     20096	    543734	     30359	         0	     27288	FM177140
     20096	    537973	     30077	         0	    181938	ABQV
     20096	    525337	     31513	         0	    189758	ACGY
     20096	    998820	     64431	         0	    254668	CP002618
     20096	    999378	     64433	         0	    254688	CP002616
     20096	    498216	     28537	         0	    255058	CP001084
     20096	   1051650	     68455	         0	    452648	AFYJ
     20096	   1051651	     68459	         0	    452668	AFYK
     20096	   1051652	     68463	         0	    452688	AFYL
     20096	   1051653	     68465	         0	    452708	AFYM
     20096	   1051654	     68467	         0	    452748	AFYN
     20096	   1051657	     68469	         0	    452768	AFYO
     20096	   1051658	     68471	         0	    452788	AFYP
     20096	   1051659	     68473	         0	    452808	AFYQ
     20096	   1051660	     68475	         0	    452828	AFYR
     20096	   1051661	     68477	         0	    452848	AFYS
     20096	   1051655	     68485	         0	    452868	AFYT
     20096	   1051656	     68487	         0	    452888	AFYU
     20096	   1215914	    178267	         0	    504998	HE970764
     20096	   1051661	    165565	         0	    598398	AQVS
     20096	   1321951	    196992	   2046319	    687378	ARNV
     20096	   1312920	    195542	   1994728	    689648	AQPP
     20096	   1256219	    178448	         0	    704068	ANKY
     20096	   1256230	    178446	         0	    704088	ANKV
     20096	   1256218	    178447	         0	    704108	ANKW
     20096	   1256222	    178451	         0	    704128	ANMJ
     20096	   1256226	    178455	         0	    704148	ANMN
     20096	   1256223	    178452	         0	    704188	ANMK
     20096	   1256224	    178453	         0	    704208	ANML
     20096	   1256205	    178432	         0	    704248	ANKA
     20096	   1256209	    178437	         0	    704268	ANKF
     20096	   1256213	    178441	         0	    704288	ANKJ
     20096	   1256214	    178442	         0	    704308	ANKK
     20096	   1256195	    178422	         0	    704328	ANLE
     20096	   1256220	    178449	         0	    704368	ANMH
     20096	   1256221	    178450	         0	    704388	ANMI
     20096	   1256225	    178454	         0	    704408	ANMM
     20096	   1256196	    178423	         0	    704428	ANJS
     20096	   1256197	    178424	         0	    704448	ANJT
     20096	   1256199	    178426	         0	    704468	ANJU
     20096	   1256200	    178427	         0	    704488	ANJV
     20096	   1256202	    178429	         0	    704508	ANJX
     20096	   1256203	    178430	         0	    704528	ANJY
     20096	   1256204	    178431	         0	    704548	ANJZ
     20096	   1256229	    178433	         0	    704568	ANKB
     20096	   1256210	    178438	         0	    704648	ANKG
     20096	   1256211	    178439	         0	    704668	ANKH
     20096	   1256212	    178440	         0	    704688	ANKI
     20096	   1256216	    178444	         0	    704708	ANKM
     20096	   1256198	    178425	         0	    704728	ANLF
     20096	   1318635	    196824	         0	    726308	CP005486
     20097	    568703	     40637	         0	     11848	AP011548
     20097	    568703	     32195	         0	     27308	FM179322
     20097	    568704	     32197	         0	     27328	FM179323
     20097	    525361	     31497	         0	    191098	ACIZ
     20097	   1078018	     72235	         0	    304468	AFYD
     20097	   1088720	     73355	         0	    313468	CP003094
     20097	   1002365	     65127	         0	    317208	AFZY
     20097	    880592	     51799	         0	    333128	AGKC
     20097	   1046597	     68087	         0	    374388	BACQ
     20097	    486408	     29219	         0	    444818	ABWJ
     20097	   1203258	    169251	         0	    456278	AMQW
     20097	   1203259	    169313	         0	    456298	AMQX
     20097	   1286405	    207099	         0	    714188	ATBI
     20097	   1316933	    196481	         0	    726268	CP005484
     20097	   1318634	    196823	         0	    726288	CP005485
     20098	    913848	     59837	         0	    231548	AELK
     20098	    929500	     60401	         0	    291578	AEOS
     20098	   1185325	    163365	         0	    404568	AKFP
     20099	    314315	     13435	         0	     26868	CR936503
     20099	   1074451	     71471	         0	    319128	AGBU
     20101	    908337	     54021	         0	    236808	AENN
     20102	    883113	     52181	         0	    355518	AGEG
     20103	    391295	     17153	         0	     15108	CP000407
     20103	    391296	     17155	         0	     15128	CP000408
     20103	    423211	     18737	         0	     18988	CP000837
     20103	    568813	     32239	         0	     27528	FM252031
     20103	    568814	     32237	         0	     27548	FM252032
     20103	    218494	       352	         0	    112538	AM946016
     20103	    286604	     12417	         0	    203398	AAFA
     20103	    672190	     17157	         0	    205178	AARD
     20103	    945704	     61797	         0	    241018	CP002465
     20103	   1007064	     65245	         0	    267048	CP002633
     20103	   1005041	     65433	         0	    311408	CP002640
     20103	   1005042	     65435	         0	    311428	CP002641
     20103	   1004952	     65469	         0	    311448	CP002644
     20103	   1004951	     65471	         0	    311468	CP002651
     20103	    993512	     63483	         0	    313248	CP002570
     20103	    996306	     63545	         0	    337968	AEYY
     20103	   1184252	    163139	         0	    420448	CP003736
     20103	   1246365	    178071	         0	    555348	CP003922
     20103	   1276647	    171404	         0	    671038	CP003993
     20104	    170187	       277	         0	      7688	AE005672
     20104	    171101	       278	         0	      7848	AE007317
     20104	    373153	     16374	         0	     15168	CP000410
     20104	    488221	     28043	         0	     19768	CP000918
     20104	    488222	     28039	         0	     19788	CP000919
     20104	    488223	     28041	         0	     19808	CP000920
     20104	    487213	     28037	         0	     19828	CP000921
     20104	    487214	     28035	         0	     20068	CP000936
     20104	    512566	     29047	         0	     20628	CP001015
     20104	    516950	     29179	         0	     20788	CP001033
     20104	    561276	     31233	         0	     27468	FM211187
     20104	    365659	     16302	         0	     27968	FN568063
     20104	    864567	     50515	         0	    169378	AEEN
     20104	    574093	     32641	         0	    169618	CP002121
     20104	    864570	     50521	         0	    169698	AEEP
     20104	    189423	       292	         0	    169868	CP002176
     20104	    563037	     38755	         0	    195738	ACRK
     20104	    655813	     38733	         0	    198878	ADMV
     20104	    170187	     13923	         0	    203778	AAGY
     20104	    406556	     17957	         0	    208458	AAZZ
     20104	    406557	     17959	         0	    208498	ABAA
     20104	    406558	     17961	         0	    208538	ABAB
     20104	    406559	     17963	         0	    208578	ABAC
     20104	    406560	     17965	         0	    208618	ABAD
     20104	    406561	     17967	         0	    208658	ABAE
     20104	    406562	     17969	         0	    208698	ABAF
     20104	    406563	     17971	         0	    208738	ABAG
     20104	    453362	     20775	         0	    211478	ABFS
     20104	    453361	     20777	         0	    211518	ABFT
     20104	    453363	     20541	         0	    211638	ABGE
     20104	    453364	     20545	         0	    211678	ABGF
     20104	    453365	     20543	         0	    211718	ABGG
     20104	    453366	     20967	         0	    211758	ABGH
     20104	    512769	     29069	         0	    214598	ABWA
     20104	    512768	     29067	         0	    214638	ABWB
     20104	    512767	     29075	         0	    214678	ABWC
     20104	    497962	     28511	         0	    214778	ABWQ
     20104	    497963	     28513	         0	    214818	ABWU
     20104	    570507	     32279	         0	    215338	ABZC
     20104	    574965	     32767	         0	    215418	ABZT
     20104	    637987	     33805	         0	    217778	ACNU
     20104	    637988	     33807	         0	    217818	ACNV
     20104	    595501	     33845	         0	    223518	ADHN
     20104	    869310	     50807	         0	    228178	CACE
